Date,High,Low,Open,Close,Volume,Adj Close
2015-11-06,26960.0,26600.0,26860.0,26760.0,8216100.0,270.0763244628906
2015-11-09,26880.0,26420.0,26760.0,26880.0,9283050.0,271.2873840332031
2015-11-10,26820.0,26280.0,26720.0,26420.0,9877550.0,266.6448974609375
2015-11-11,26900.0,26420.0,26420.0,26660.0,7022450.0,269.0670166015625
2015-11-12,26680.0,26340.0,26660.0,26340.0,7870850.0,265.8374328613281
2015-11-13,26340.0,26000.0,26340.0,26000.0,8883850.0,262.406005859375
2015-11-16,25820.0,25260.0,25820.0,25260.0,13785250.0,254.9375
2015-11-17,25800.0,25400.0,25500.0,25400.0,9309200.0,256.3504943847656
2015-11-18,25800.0,25440.0,25440.0,25620.0,8386750.0,258.5708312988281
2015-11-19,25800.0,25420.0,25800.0,25780.0,9642500.0,260.1856384277344
2015-11-20,25920.0,25560.0,25780.0,25700.0,8436000.0,259.37823486328125
2015-11-23,26040.0,25620.0,25700.0,25640.0,9941000.0,258.77264404296875
2015-11-24,26100.0,25640.0,25640.0,25980.0,7978000.0,262.20416259765625
2015-11-25,26200.0,25980.0,26000.0,25980.0,7131350.0,262.20416259765625
2015-11-26,26800.0,25980.0,25980.0,26700.0,9290000.0,269.4707336425781
2015-11-27,26980.0,26540.0,26900.0,26540.0,8492700.0,267.85595703125
2015-11-30,26500.0,25680.0,26500.0,25680.0,26700300.0,259.1763916015625
2015-12-01,26440.0,25760.0,25880.0,26420.0,12605650.0,266.6448974609375
2015-12-02,26440.0,25880.0,26420.0,26000.0,11481400.0,262.406005859375
2015-12-03,25940.0,25720.0,25900.0,25800.0,8334750.0,260.3874816894531
2015-12-04,25600.0,25340.0,25500.0,25380.0,9635550.0,256.14862060546875
2015-12-07,25500.0,25240.0,25380.0,25240.0,9805350.0,254.73565673828125
2015-12-08,25440.0,25240.0,25240.0,25240.0,6916100.0,254.73565673828125
2015-12-09,25500.0,25240.0,25240.0,25260.0,9090600.0,254.9375
2015-12-10,25860.0,25260.0,25260.0,25660.0,15193350.0,258.9745178222656
2015-12-11,25900.0,25440.0,25660.0,25680.0,10336450.0,259.1763916015625
2015-12-14,25460.0,25100.0,25460.0,25220.0,11140050.0,254.53379821777344
2015-12-15,25600.0,25200.0,25220.0,25540.0,8774700.0,257.763427734375
2015-12-16,26200.0,25560.0,25560.0,25980.0,10398100.0,262.20416259765625
2015-12-17,26160.0,25500.0,26020.0,25800.0,8733850.0,260.3874816894531
2015-12-18,25760.0,25280.0,25300.0,25560.0,8418450.0,257.96527099609375
2015-12-21,25700.0,25220.0,25560.0,25600.0,8023300.0,258.36895751953125
2015-12-22,25840.0,25340.0,25600.0,25840.0,10309600.0,260.7911682128906
2015-12-23,25980.0,25640.0,25840.0,25900.0,10357400.0,261.396728515625
2015-12-24,26000.0,25700.0,25900.0,25700.0,7807550.0,259.37823486328125
2015-12-28,25780.0,25320.0,25700.0,25320.0,11361500.0,255.54307556152344
2015-12-29,25320.0,24820.0,25300.0,25080.0,11647200.0,1204.702880859375
2015-12-30,25440.0,25080.0,25200.0,25200.0,10197900.0,1210.4669189453125
2016-01-04,25200.0,24100.0,25200.0,24100.0,15346950.0,1157.629150390625
2016-01-05,24360.0,23720.0,24040.0,24160.0,10800100.0,1160.51123046875
2016-01-06,24160.0,23360.0,24160.0,23500.0,18337600.0,1128.808349609375
2016-01-07,23660.0,23020.0,23320.0,23260.0,14119400.0,1117.2802734375
2016-01-08,23720.0,23260.0,23260.0,23420.0,12888150.0,1124.9656982421875
2016-01-11,23320.0,22920.0,23120.0,23040.0,12063850.0,1106.712646484375
2016-01-12,23320.0,22880.0,22960.0,22920.0,10314150.0,1100.9486083984375
2016-01-13,23180.0,22960.0,23060.0,22960.0,7165800.0,1102.8697509765625
2016-01-14,22840.0,22620.0,22620.0,22760.0,10451100.0,1093.2630615234375
2016-01-15,23040.0,22480.0,22800.0,22640.0,10473200.0,1087.498779296875
2016-01-18,22660.0,21760.0,21760.0,22520.0,16010700.0,1081.7347412109375
2016-01-19,23420.0,22560.0,22560.0,23420.0,10362100.0,1124.9656982421875
2016-01-20,23200.0,22640.0,23200.0,22760.0,8352600.0,1093.2630615234375
2016-01-21,23100.0,22500.0,22660.0,22620.0,9517600.0,1086.538330078125
2016-01-22,23360.0,22900.0,22900.0,23360.0,7376400.0,1122.083740234375
2016-01-25,23520.0,23120.0,23440.0,23240.0,7995650.0,1116.319580078125
2016-01-26,23140.0,22720.0,23100.0,22740.0,7619950.0,1092.3023681640625
2016-01-27,23500.0,22520.0,22520.0,23500.0,13811850.0,1128.808349609375
2016-01-28,23360.0,22780.0,23280.0,22900.0,15795600.0,1099.98779296875
2016-01-29,23000.0,22320.0,22800.0,23000.0,21849150.0,1104.7913818359375
2016-02-01,23260.0,23020.0,23040.0,23260.0,12998950.0,1117.2802734375
2016-02-02,23320.0,22940.0,23220.0,23120.0,8317400.0,1110.555419921875
2016-02-03,23040.0,22740.0,23000.0,22920.0,8725350.0,1100.9486083984375
2016-02-04,23220.0,22960.0,23000.0,23120.0,12397950.0,1110.555419921875
2016-02-05,23380.0,23120.0,23120.0,23280.0,9404700.0,1118.2408447265625
2016-02-11,22740.0,22360.0,22360.0,22600.0,15263100.0,1085.5775146484375
2016-02-12,23020.0,22440.0,22600.0,22600.0,12811600.0,1085.5775146484375
2016-02-15,23200.0,22880.0,23080.0,23080.0,9157300.0,1108.6339111328125
2016-02-16,23580.0,23140.0,23160.0,23360.0,9020050.0,1122.083740234375
2016-02-17,24020.0,23380.0,23580.0,23700.0,12303100.0,1138.415283203125
2016-02-18,24060.0,23560.0,24060.0,23740.0,11124050.0,1140.336669921875
2016-02-19,23900.0,23480.0,23740.0,23800.0,8842600.0,1143.2188720703125
2016-02-22,23840.0,23320.0,23800.0,23500.0,8744950.0,1128.808349609375
2016-02-23,23780.0,23460.0,23580.0,23620.0,7383700.0,1134.5726318359375
2016-02-24,23580.0,23220.0,23560.0,23440.0,7024200.0,1125.926513671875
2016-02-25,23740.0,23440.0,23440.0,23580.0,6681750.0,1132.6512451171875
2016-02-26,23740.0,23440.0,23600.0,23440.0,8867200.0,1125.926513671875
2016-02-29,23880.0,23520.0,23580.0,23560.0,14434000.0,1131.6904296875
2016-03-02,24140.0,23920.0,24000.0,23940.0,11818600.0,1149.943603515625
2016-03-03,24400.0,24040.0,24260.0,24400.0,10949550.0,1172.0394287109375
2016-03-04,24560.0,24040.0,24400.0,24300.0,10074500.0,1167.236083984375
2016-03-07,24620.0,24300.0,24400.0,24460.0,6568800.0,1174.921630859375
2016-03-08,24480.0,23720.0,24460.0,23840.0,10810100.0,1145.14013671875
2016-03-09,23980.0,23540.0,23760.0,23880.0,9169000.0,1147.0615234375
2016-03-10,24720.0,24020.0,24160.0,24500.0,14177000.0,1176.843017578125
2016-03-11,25060.0,24320.0,24500.0,24980.0,13361250.0,1199.8995361328125
2016-03-14,25460.0,24980.0,25340.0,25100.0,10857700.0,1205.6636962890625
2016-03-15,25280.0,24920.0,25100.0,25060.0,8640400.0,1203.7421875
2016-03-16,25260.0,25060.0,25120.0,25120.0,7342800.0,1206.6241455078125
2016-03-17,25920.0,25140.0,25300.0,25260.0,12343450.0,1213.3489990234375
2016-03-18,25560.0,25260.0,25560.0,25460.0,11265700.0,1222.9559326171875
2016-03-21,25580.0,25160.0,25480.0,25340.0,9058500.0,1217.19189453125
2016-03-22,25580.0,25240.0,25340.0,25380.0,10143600.0,1219.1131591796875
2016-03-23,25580.0,25240.0,25380.0,25580.0,9870900.0,1228.719970703125
2016-03-24,25800.0,25320.0,25580.0,25640.0,10939750.0,1231.6021728515625
2016-03-25,25800.0,25560.0,25660.0,25760.0,7172300.0,1237.3663330078125
2016-03-28,26000.0,25760.0,25760.0,25880.0,6060900.0,1243.1304931640625
2016-03-29,26000.0,25700.0,25880.0,25800.0,8622700.0,1239.2877197265625
2016-03-30,26420.0,26040.0,26200.0,26160.0,13380250.0,1256.5799560546875
2016-03-31,26280.0,25960.0,26120.0,26240.0,19130750.0,1260.4227294921875
2016-04-01,26180.0,25420.0,25980.0,25580.0,13557800.0,1228.719970703125
2016-04-04,26100.0,25580.0,25580.0,26100.0,9402300.0,1253.697998046875
2016-04-05,25980.0,25200.0,25980.0,25200.0,11815950.0,1210.4669189453125
2016-04-06,25820.0,25360.0,25380.0,25700.0,9211700.0,1234.4842529296875
2016-04-07,26000.0,25160.0,26000.0,25380.0,12939750.0,1219.1131591796875
2016-04-08,25380.0,24800.0,25380.0,24920.0,12593400.0,1197.0172119140625
2016-04-11,25420.0,24920.0,24920.0,25320.0,6034650.0,1216.231201171875
2016-04-12,25620.0,25320.0,25400.0,25500.0,6702700.0,1224.8773193359375
2016-04-14,26040.0,25780.0,26000.0,26000.0,16766350.0,1248.89453125
2016-04-15,26200.0,25800.0,26180.0,26000.0,6829950.0,1248.89453125
2016-04-18,26100.0,25840.0,25900.0,25980.0,6423700.0,1247.933837890625
2016-04-19,25920.0,25660.0,25880.0,25760.0,7238300.0,1237.3663330078125
2016-04-20,26000.0,25640.0,25640.0,25980.0,8598600.0,1247.933837890625
2016-04-21,26020.0,25760.0,26000.0,25880.0,7254450.0,1243.1304931640625
2016-04-22,25880.0,25540.0,25880.0,25600.0,5741500.0,1229.6807861328125
2016-04-25,25700.0,25420.0,25700.0,25620.0,4597850.0,1230.6416015625
2016-04-26,26100.0,25660.0,25700.0,25920.0,8345050.0,1245.0517578125
2016-04-27,26000.0,25720.0,25880.0,26000.0,8297300.0,1248.89453125
2016-04-28,26000.0,25220.0,26000.0,25300.0,14653450.0,1215.2703857421875
2016-04-29,25340.0,24840.0,25200.0,24900.0,16253900.0,1196.0567626953125
2016-05-02,25240.0,24900.0,24940.0,25000.0,7027600.0,1200.860107421875
2016-05-03,25400.0,25120.0,25340.0,25220.0,7903300.0,1211.4276123046875
2016-05-04,25800.0,25240.0,25440.0,25800.0,14702750.0,1239.2877197265625
2016-05-09,26000.0,25700.0,25800.0,25980.0,13718100.0,1247.933837890625
2016-05-10,26000.0,25760.0,25980.0,25920.0,8559550.0,1245.0517578125
2016-05-11,25980.0,25740.0,25920.0,25840.0,8834400.0,1241.208984375
2016-05-12,25840.0,25500.0,25840.0,25620.0,7615100.0,1230.6416015625
2016-05-13,25620.0,25020.0,25620.0,25060.0,12284900.0,1203.7421875
2016-05-16,25260.0,24940.0,25060.0,24960.0,11720150.0,1198.9388427734375
2016-05-17,25300.0,24980.0,24980.0,25280.0,9183550.0,1214.309814453125
2016-05-18,25420.0,25100.0,25280.0,25360.0,9169600.0,1218.15234375
2016-05-19,25540.0,25320.0,25360.0,25400.0,10012450.0,1220.073974609375
2016-05-20,25600.0,25380.0,25400.0,25380.0,7960550.0,1219.1131591796875
2016-05-23,25720.0,25380.0,25380.0,25720.0,8112550.0,1235.4449462890625
2016-05-24,25780.0,25360.0,25720.0,25420.0,10434600.0,1221.03466796875
2016-05-25,25960.0,25480.0,25660.0,25900.0,11862750.0,1244.091064453125
2016-05-26,26060.0,25900.0,25980.0,25920.0,12653650.0,1245.0517578125
2016-05-27,26020.0,25460.0,26000.0,25640.0,13744550.0,1231.6021728515625
2016-05-30,25940.0,25480.0,25940.0,25600.0,10315350.0,1229.6807861328125
2016-05-31,26000.0,25360.0,25600.0,25840.0,62527700.0,1241.208984375
2016-06-01,26820.0,25900.0,25960.0,26660.0,23504000.0,1280.5970458984375
2016-06-02,27440.0,26920.0,27000.0,27300.0,23806950.0,1311.3394775390625
2016-06-03,27580.0,27280.0,27400.0,27540.0,17066200.0,1322.8673095703125
2016-06-07,28040.0,27600.0,27720.0,27960.0,23142150.0,1343.0419921875
2016-06-08,28380.0,27780.0,28380.0,28120.0,18808100.0,1350.7274169921875
2016-06-09,28600.0,28120.0,28160.0,28600.0,25768750.0,1373.783935546875
2016-06-10,28500.0,28080.0,28480.0,28120.0,14484050.0,1350.7274169921875
2016-06-13,27920.0,27240.0,27920.0,27420.0,15248300.0,1317.1033935546875
2016-06-14,27720.0,27380.0,27420.0,27600.0,12273050.0,1325.7496337890625
2016-06-15,28320.0,27660.0,27700.0,28260.0,15334450.0,1357.4525146484375
2016-06-16,28340.0,27900.0,28260.0,28180.0,14621550.0,1353.6094970703125
2016-06-17,28700.0,28200.0,28200.0,28520.0,16419700.0,1369.9412841796875
2016-06-20,28960.0,28520.0,28540.0,28620.0,13515800.0,1374.7447509765625
2016-06-21,28980.0,28520.0,28640.0,28960.0,10020550.0,1391.0760498046875
2016-06-22,29000.0,28620.0,28920.0,28900.0,8948250.0,1388.1942138671875
2016-06-23,28900.0,28540.0,28880.0,28600.0,11256300.0,1373.783935546875
2016-06-24,28900.0,27200.0,28900.0,28000.0,20552600.0,1344.9632568359375
2016-06-27,28100.0,27700.0,28000.0,27960.0,11839000.0,1343.0419921875
2016-06-28,28080.0,27580.0,27800.0,27980.0,10718950.0,1344.0025634765625
2016-06-29,28240.0,27820.0,28160.0,27920.0,10527050.0,1390.8284912109375
2016-06-30,28900.0,27940.0,28160.0,28500.0,13671700.0,1419.7213134765625
2016-07-01,29580.0,28540.0,28540.0,29320.0,14393600.0,1460.569091796875
2016-07-04,29480.0,29020.0,29280.0,29320.0,7995000.0,1460.569091796875
2016-07-05,29500.0,29240.0,29320.0,29380.0,7870350.0,1463.5579833984375
2016-07-06,29040.0,28240.0,28940.0,28420.0,16749150.0,1415.7359619140625
2016-07-07,29000.0,28320.0,28420.0,29000.0,11495200.0,1444.62841796875
2016-07-08,29500.0,28980.0,29000.0,29200.0,13498150.0,1454.59130859375
2016-07-11,30000.0,29200.0,29200.0,29780.0,14056800.0,1483.48388671875
2016-07-12,30100.0,29200.0,29980.0,29280.0,11024700.0,1458.576904296875
2016-07-13,29920.0,29260.0,29920.0,29620.0,10009900.0,1475.5135498046875
2016-07-14,30000.0,29520.0,29620.0,30000.0,12430250.0,1494.4432373046875
2016-07-15,30440.0,29720.0,30000.0,30360.0,11623150.0,1512.3765869140625
2016-07-18,30660.0,30000.0,30360.0,30660.0,11567200.0,1527.3209228515625
2016-07-19,30800.0,30440.0,30560.0,30660.0,10122250.0,1527.3209228515625
2016-07-20,30840.0,30480.0,30660.0,30800.0,7773150.0,1534.295166015625
2016-07-21,30940.0,30740.0,30800.0,30860.0,8544700.0,1537.2841796875
2016-07-22,30560.0,30120.0,30120.0,30320.0,8585150.0,1510.3839111328125
2016-07-25,30460.0,29900.0,30000.0,30040.0,7732500.0,1496.4359130859375
2016-07-26,30620.0,29960.0,30000.0,30600.0,7228500.0,1524.33203125
2016-07-27,30580.0,30240.0,30240.0,30540.0,6335050.0,1521.3431396484375
2016-07-28,30720.0,29960.0,30660.0,30140.0,9503700.0,1501.4173583984375
2016-07-29,31140.0,30220.0,30400.0,30780.0,14985600.0,1533.298828125
2016-08-01,31600.0,31200.0,31380.0,31360.0,11515400.0,1562.19140625
2016-08-02,31360.0,30920.0,31360.0,30960.0,8315800.0,1542.265380859375
2016-08-03,30960.0,30340.0,30960.0,30340.0,7504900.0,1511.38037109375
2016-08-04,30660.0,30340.0,30380.0,30340.0,7009950.0,1511.38037109375
2016-08-05,31280.0,30500.0,30580.0,31220.0,6958850.0,1555.2174072265625
2016-08-08,31500.0,31120.0,31320.0,31380.0,11125150.0,1563.187744140625
2016-08-09,31580.0,31140.0,31480.0,31340.0,9023200.0,1561.1953125
2016-08-10,31400.0,30680.0,31340.0,30820.0,12340350.0,1535.2913818359375
2016-08-11,31180.0,30520.0,30820.0,31180.0,10533600.0,1553.2247314453125
2016-08-12,31400.0,30880.0,31180.0,30900.0,10474850.0,1539.2767333984375
2016-08-16,31520.0,30900.0,30900.0,31360.0,10843100.0,1562.19140625
2016-08-17,31400.0,31020.0,31380.0,31320.0,7446450.0,1560.198974609375
2016-08-18,32880.0,31320.0,31340.0,32800.0,18327050.0,1633.9246826171875
2016-08-19,33500.0,32720.0,32760.0,33500.0,16805150.0,1668.794921875
2016-08-22,33840.0,33180.0,33480.0,33300.0,12612200.0,1658.83203125
2016-08-23,33880.0,33140.0,33300.0,33740.0,11545700.0,1680.75048828125
2016-08-24,33640.0,32720.0,33600.0,33060.0,15938550.0,1646.8765869140625
2016-08-25,33180.0,32440.0,32600.0,32780.0,14173800.0,1632.9283447265625
2016-08-26,32460.0,32060.0,32120.0,32240.0,12058000.0,1606.0284423828125
2016-08-29,32800.0,31940.0,32040.0,32800.0,8925750.0,1633.9246826171875
2016-08-30,33420.0,32660.0,32940.0,32900.0,7849600.0,1638.9061279296875
2016-08-31,32820.0,32220.0,32820.0,32400.0,20532200.0,1613.998779296875
2016-09-01,31760.0,31260.0,31660.0,31740.0,18790150.0,1581.120849609375
2016-09-02,32260.0,31760.0,31900.0,31940.0,8153000.0,1591.0841064453125
2016-09-05,32300.0,31700.0,31800.0,32120.0,8383800.0,1600.05078125
2016-09-06,32900.0,31940.0,32140.0,32860.0,7660150.0,1636.91357421875
2016-09-07,33040.0,32420.0,32960.0,32420.0,9591850.0,1614.9951171875
2016-09-08,32780.0,32280.0,32460.0,32780.0,12070850.0,1632.9283447265625
2016-09-09,32360.0,31280.0,32220.0,31500.0,13258400.0,1569.16552734375
2016-09-12,30120.0,29120.0,29800.0,29300.0,26499350.0,1459.5728759765625
2016-09-13,30980.0,29900.0,30160.0,30540.0,24717250.0,1521.3431396484375
2016-09-19,31380.0,30720.0,30760.0,31160.0,22408150.0,1552.228515625
2016-09-20,31760.0,31180.0,31180.0,31700.0,12921150.0,1579.12841796875
2016-09-21,32020.0,31520.0,31900.0,31840.0,10509050.0,1586.102294921875
2016-09-22,32820.0,31980.0,32000.0,32360.0,11429950.0,1612.00634765625
2016-09-23,31960.0,31320.0,31640.0,31420.0,18299650.0,1565.18017578125
2016-09-26,31920.0,31280.0,31420.0,31360.0,14524800.0,1562.19140625
2016-09-27,31500.0,30660.0,31000.0,31380.0,9834400.0,1563.187744140625
2016-09-28,31460.0,31080.0,31080.0,31340.0,8706400.0,1561.1953125
2016-09-29,32380.0,31440.0,31460.0,32000.0,11397550.0,1594.072998046875
2016-09-30,32300.0,31700.0,31800.0,31960.0,11762700.0,1592.0802001953125
2016-10-04,32480.0,32120.0,32200.0,32280.0,13053100.0,1608.02099609375
2016-10-05,32520.0,31940.0,32020.0,32380.0,12470450.0,1613.00244140625
2016-10-06,34000.0,33340.0,33920.0,33820.0,29558150.0,1684.735595703125
2016-10-07,34320.0,33800.0,34000.0,34120.0,26050550.0,1699.6800537109375
2016-10-10,33780.0,32560.0,33000.0,33600.0,25293300.0,1673.776611328125
2016-10-11,32500.0,30900.0,32000.0,30900.0,38427150.0,1539.2767333984375
2016-10-12,30900.0,29880.0,29900.0,30700.0,39088550.0,1529.313720703125
2016-10-13,31620.0,30900.0,31000.0,31140.0,21864550.0,1551.2320556640625
2016-10-14,31760.0,30940.0,30960.0,31540.0,14158950.0,1571.157958984375
2016-10-17,32040.0,30760.0,31300.0,31800.0,12785200.0,1584.10986328125
2016-10-18,31900.0,31440.0,31440.0,31780.0,10384500.0,1583.1136474609375
2016-10-19,32860.0,31500.0,31580.0,32500.0,15444550.0,1618.980224609375
2016-10-20,33020.0,32180.0,32520.0,32400.0,10330450.0,1613.998779296875
2016-10-21,32260.0,31760.0,32120.0,31780.0,10477500.0,1583.1136474609375
2016-10-24,32160.0,31800.0,31860.0,32160.0,9289950.0,1602.0430908203125
2016-10-25,32080.0,31840.0,32000.0,31940.0,9866100.0,1591.0841064453125
2016-10-26,31980.0,31240.0,31940.0,31340.0,10534000.0,1561.1953125
2016-10-27,32340.0,31120.0,31420.0,31460.0,14117000.0,1567.1729736328125
2016-10-28,32280.0,31600.0,31600.0,32280.0,10214200.0,1608.02099609375
2016-10-31,32780.0,32220.0,32320.0,32780.0,12067200.0,1632.9283447265625
2016-11-01,33040.0,32240.0,32600.0,33040.0,10347400.0,1645.8802490234375
2016-11-02,33040.0,32620.0,32800.0,32860.0,10099250.0,1636.91357421875
2016-11-03,32800.0,32120.0,32600.0,32320.0,10341850.0,1610.0135498046875
2016-11-04,32680.0,32100.0,32100.0,32540.0,7103850.0,1620.9730224609375
2016-11-07,33000.0,32680.0,32940.0,32800.0,7661900.0,1633.9246826171875
2016-11-08,32980.0,32700.0,32980.0,32880.0,5417450.0,1637.9100341796875
2016-11-09,33140.0,31820.0,32920.0,31920.0,15683600.0,1590.0877685546875
2016-11-10,33000.0,32360.0,32600.0,32980.0,11795350.0,1642.8912353515625
2016-11-11,32360.0,31700.0,31700.0,31960.0,12836800.0,1592.0802001953125
2016-11-14,31920.0,31040.0,31900.0,31060.0,15133300.0,1547.2470703125
2016-11-15,31620.0,30780.0,31060.0,30780.0,13665700.0,1533.298828125
2016-11-16,31280.0,30800.0,30800.0,31160.0,13308200.0,1552.228515625
2016-11-17,31520.0,30900.0,31100.0,31360.0,7870550.0,1562.19140625
2016-11-18,31760.0,31400.0,31640.0,31720.0,9460750.0,1580.124755859375
2016-11-21,32120.0,31300.0,31300.0,31860.0,8180200.0,1587.0989990234375
2016-11-22,32900.0,32000.0,32140.0,32800.0,9751100.0,1633.9246826171875
2016-11-23,33220.0,32520.0,33220.0,32980.0,12668600.0,1642.8912353515625
2016-11-24,33040.0,32660.0,32980.0,33000.0,7757150.0,1643.8875732421875
2016-11-25,33040.0,32660.0,32820.0,33000.0,6276900.0,1643.8875732421875
2016-11-28,33620.0,32800.0,33000.0,33540.0,13294050.0,1670.7879638671875
2016-11-29,33960.0,33380.0,33800.0,33540.0,18081300.0,1670.7879638671875
2016-11-30,34940.0,33540.0,33540.0,34920.0,28535200.0,1739.5318603515625
2016-12-01,35060.0,34660.0,34800.0,34980.0,15535350.0,1742.520751953125
2016-12-02,34760.0,34140.0,34480.0,34540.0,15352950.0,1720.6021728515625
2016-12-05,34680.0,34220.0,34340.0,34360.0,8484600.0,1711.6357421875
2016-12-06,35200.0,34400.0,34440.0,34960.0,14001800.0,1741.524658203125
2016-12-07,35480.0,35040.0,35040.0,35440.0,9603650.0,1765.4354248046875
2016-12-08,36020.0,35520.0,35980.0,35800.0,16462550.0,1783.368896484375
2016-12-09,35900.0,35400.0,35900.0,35600.0,10652450.0,1773.4061279296875
2016-12-12,35360.0,34660.0,34660.0,35040.0,11414450.0,1745.5096435546875
2016-12-13,35440.0,34620.0,34620.0,35320.0,11684450.0,1759.4580078125
2016-12-14,35680.0,35280.0,35560.0,35540.0,7455100.0,1770.417236328125
2016-12-15,35500.0,34820.0,34820.0,35180.0,5773550.0,1752.484130859375
2016-12-16,36020.0,35200.0,35300.0,35860.0,11747700.0,1786.357666015625
2016-12-19,36380.0,35620.0,35620.0,35900.0,5435800.0,1788.3505859375
2016-12-20,36400.0,35840.0,35920.0,36240.0,7615200.0,1805.2874755859375
2016-12-21,36600.0,36020.0,36360.0,36100.0,6552100.0,1798.313232421875
2016-12-22,36300.0,35980.0,36260.0,36180.0,6354600.0,1802.298828125
2016-12-23,36080.0,35600.0,36020.0,35640.0,8334850.0,1775.398681640625
2016-12-26,36000.0,35560.0,35600.0,35960.0,4823600.0,1791.3394775390625
2016-12-27,36200.0,35860.0,35980.0,35980.0,4653450.0,1792.3355712890625
2016-12-28,35980.0,35600.0,35840.0,35760.0,6662900.0,7558.24609375
2016-12-29,36040.0,35400.0,35420.0,36040.0,7516450.0,7617.4267578125
2017-01-02,36240.0,35880.0,35980.0,36100.0,4650600.0,7630.10791015625
2017-01-03,36620.0,36020.0,36280.0,36480.0,7357650.0,7710.42529296875
2017-01-04,36520.0,36100.0,36500.0,36160.0,7971750.0,7642.79052734375
